ID,UT,year,month,day,time,raingauges_id,name,ward_id,region,data
1,1512227100,2017,12,2,15:05:00,1,BLUFF RES NO.3,66,Central,0.6
2,1512227400,2017,12,2,15:10:00,1,BLUFF RES NO.3,66,Central,0.8
3,1512227700,2017,12,2,15:15:00,1,BLUFF RES NO.3,66,Central,0.2
4,1512228000,2017,12,2,15:20:00,1,BLUFF RES NO.3,66,Central,0.2
5,1512252000,2017,12,2,22:00:00,1,BLUFF RES NO.3,66,Central,0
6,1512325800,2017,12,3,18:30:00,1,BLUFF RES NO.3,66,Central,0.2
7,1512326100,2017,12,3,18:35:00,1,BLUFF RES NO.3,66,Central,0.2
8,1512326400,2017,12,3,18:40:00,1,BLUFF RES NO.3,66,Central,0.4
9,1512326700,2017,12,3,18:45:00,1,BLUFF RES NO.3,66,Central,0.8
10,1512327000,2017,12,3,18:50:00,1,BLUFF RES NO.3,66,Central,0.4
11,1512338400,2017,12,3,22:00:00,1,BLUFF RES NO.3,66,Central,0
334,1512394500,2017,12,4,13:35:00,1,BLUFF RES NO.3,66,Central,0.8
349,1512397500,2017,12,4,14:25:00,1,BLUFF RES NO.3,66,Central,0.2
350,1512398400,2017,12,4,14:40:00,1,BLUFF RES NO.3,66,Central,0.2
485,1512404700,2017,12,4,16:25:00,1,BLUFF RES NO.3,66,Central,0.4
486,1512406500,2017,12,4,16:55:00,1,BLUFF RES NO.3,66,Central,0.2
487,1512406800,2017,12,4,17:00:00,1,BLUFF RES NO.3,66,Central,0.2
670,1512408300,2017,12,4,17:25:00,1,BLUFF RES NO.3,66,Central,0.4
671,1512408900,2017,12,4,17:35:00,1,BLUFF RES NO.3,66,Central,0.2
672,1512409500,2017,12,4,17:45:00,1,BLUFF RES NO.3,66,Central,0.2
673,1512409800,2017,12,4,17:50:00,1,BLUFF RES NO.3,66,Central,0.4
674,1512411000,2017,12,4,18:10:00,1,BLUFF RES NO.3,66,Central,0.2
990,1512412200,2017,12,4,18:30:00,1,BLUFF RES NO.3,66,Central,0.2
991,1512414600,2017,12,4,19:10:00,1,BLUFF RES NO.3,66,Central,0.8
992,1512414900,2017,12,4,19:15:00,1,BLUFF RES NO.3,66,Central,1
1440,1512415200,2017,12,4,19:20:00,1,BLUFF RES NO.3,66,Central,0.2
1441,1512415500,2017,12,4,19:25:00,1,BLUFF RES NO.3,66,Central,0.2
1442,1512416100,2017,12,4,19:35:00,1,BLUFF RES NO.3,66,Central,0.2
1443,1512417000,2017,12,4,19:50:00,1,BLUFF RES NO.3,66,Central,0.2
2033,1512421200,2017,12,4,21:00:00,1,BLUFF RES NO.3,66,Central,0.2
2034,1512421500,2017,12,4,21:05:00,1,BLUFF RES NO.3,66,Central,0.2
2035,1512421800,2017,12,4,21:10:00,1,BLUFF RES NO.3,66,Central,0.2
2723,1512424800,2017,12,4,22:00:00,1,BLUFF RES NO.3,66,Central,0
2724,1512425100,2017,12,4,22:05:00,1,BLUFF RES NO.3,66,Central,0.2
4638,1512474300,2017,12,5,11:45:00,1,BLUFF RES NO.3,66,Central,0.2
5018,1512480900,2017,12,5,13:35:00,1,BLUFF RES NO.3,66,Central,0.2
5253,1512483300,2017,12,5,14:15:00,1,BLUFF RES NO.3,66,Central,0.2
5573,1512487200,2017,12,5,15:20:00,1,BLUFF RES NO.3,66,Central,0.2
5574,1512487500,2017,12,5,15:25:00,1,BLUFF RES NO.3,66,Central,0.6
6658,1512494100,2017,12,5,17:15:00,1,BLUFF RES NO.3,66,Central,0.2
6659,1512494400,2017,12,5,17:20:00,1,BLUFF RES NO.3,66,Central,0.2
6660,1512495000,2017,12,5,17:30:00,1,BLUFF RES NO.3,66,Central,0.8
6661,1512495300,2017,12,5,17:35:00,1,BLUFF RES NO.3,66,Central,0.2
6662,1512496200,2017,12,5,17:50:00,1,BLUFF RES NO.3,66,Central,0.4
6663,1512496500,2017,12,5,17:55:00,1,BLUFF RES NO.3,66,Central,0.2
6664,1512496800,2017,12,5,18:00:00,1,BLUFF RES NO.3,66,Central,0.4
6665,1512497100,2017,12,5,18:05:00,1,BLUFF RES NO.3,66,Central,0.2
6666,1512497400,2017,12,5,18:10:00,1,BLUFF RES NO.3,66,Central,0.4
7504,1512497700,2017,12,5,18:15:00,1,BLUFF RES NO.3,66,Central,0.2
7505,1512500400,2017,12,5,19:00:00,1,BLUFF RES NO.3,66,Central,0.2
7506,1512501000,2017,12,5,19:10:00,1,BLUFF RES NO.3,66,Central,0.2
8664,1512501900,2017,12,5,19:25:00,1,BLUFF RES NO.3,66,Central,0.2
8665,1512502200,2017,12,5,19:30:00,1,BLUFF RES NO.3,66,Central,0.2
8666,1512503400,2017,12,5,19:50:00,1,BLUFF RES NO.3,66,Central,0.2
10184,1512504900,2017,12,5,20:15:00,1,BLUFF RES NO.3,66,Central,0.2
10185,1512505200,2017,12,5,20:20:00,1,BLUFF RES NO.3,66,Central,0.2
10186,1512505500,2017,12,5,20:25:00,1,BLUFF RES NO.3,66,Central,0.2
10187,1512505800,2017,12,5,20:30:00,1,BLUFF RES NO.3,66,Central,0.2
11943,1512511200,2017,12,5,22:00:00,1,BLUFF RES NO.3,66,Central,0
11944,1512511500,2017,12,5,22:05:00,1,BLUFF RES NO.3,66,Central,0.2
11945,1512511800,2017,12,5,22:10:00,1,BLUFF RES NO.3,66,Central,0.4
11946,1512512100,2017,12,5,22:15:00,1,BLUFF RES NO.3,66,Central,0.6
11947,1512512400,2017,12,5,22:20:00,1,BLUFF RES NO.3,66,Central,0.2
11948,1512512700,2017,12,5,22:25:00,1,BLUFF RES NO.3,66,Central,0.2
13938,1512513000,2017,12,5,22:30:00,1,BLUFF RES NO.3,66,Central,0.2
13939,1512513600,2017,12,5,22:40:00,1,BLUFF RES NO.3,66,Central,0.2
13940,1512513900,2017,12,5,22:45:00,1,BLUFF RES NO.3,66,Central,0.2
13941,1512514200,2017,12,5,22:50:00,1,BLUFF RES NO.3,66,Central,0.2
13942,1512514800,2017,12,5,23:00:00,1,BLUFF RES NO.3,66,Central,0.2
14571,1512520200,2017,12,6,0:30:00,1,BLUFF RES NO.3,66,Central,0.2
14572,1512520500,2017,12,6,0:35:00,1,BLUFF RES NO.3,66,Central,0.4
14573,1512520800,2017,12,6,0:40:00,1,BLUFF RES NO.3,66,Central,0.4
14574,1512521100,2017,12,6,0:45:00,1,BLUFF RES NO.3,66,Central,0.2
14575,1512521400,2017,12,6,0:50:00,1,BLUFF RES NO.3,66,Central,0.2
14576,1512522000,2017,12,6,1:00:00,1,BLUFF RES NO.3,66,Central,0.2
14577,1512522600,2017,12,6,1:10:00,1,BLUFF RES NO.3,66,Central,0.2
14578,1512522900,2017,12,6,1:15:00,1,BLUFF RES NO.3,66,Central,0.2
14579,1512523200,2017,12,6,1:20:00,1,BLUFF RES NO.3,66,Central,0.2
15188,1512523500,2017,12,6,1:25:00,1,BLUFF RES NO.3,66,Central,0.2
15189,1512523800,2017,12,6,1:30:00,1,BLUFF RES NO.3,66,Central,0.8
15190,1512524100,2017,12,6,1:35:00,1,BLUFF RES NO.3,66,Central,0.6
15191,1512524400,2017,12,6,1:40:00,1,BLUFF RES NO.3,66,Central,0.4
15192,1512524700,2017,12,6,1:45:00,1,BLUFF RES NO.3,66,Central,0.6
15193,1512525000,2017,12,6,1:50:00,1,BLUFF RES NO.3,66,Central,0.2
15194,1512525300,2017,12,6,1:55:00,1,BLUFF RES NO.3,66,Central,0.2
15195,1512525600,2017,12,6,2:00:00,1,BLUFF RES NO.3,66,Central,0.2
15196,1512525900,2017,12,6,2:05:00,1,BLUFF RES NO.3,66,Central,0.2
15197,1512526200,2017,12,6,2:10:00,1,BLUFF RES NO.3,66,Central,0.4
16132,1512526500,2017,12,6,2:15:00,1,BLUFF RES NO.3,66,Central,0.2
16133,1512526800,2017,12,6,2:20:00,1,BLUFF RES NO.3,66,Central,0.2
16134,1512527400,2017,12,6,2:30:00,1,BLUFF RES NO.3,66,Central,0.2
16135,1512527700,2017,12,6,2:35:00,1,BLUFF RES NO.3,66,Central,0.2
16136,1512528000,2017,12,6,2:40:00,1,BLUFF RES NO.3,66,Central,0.2
16137,1512528300,2017,12,6,2:45:00,1,BLUFF RES NO.3,66,Central,0.2
16138,1512528600,2017,12,6,2:50:00,1,BLUFF RES NO.3,66,Central,0.6
16139,1512528900,2017,12,6,2:55:00,1,BLUFF RES NO.3,66,Central,0.6
16140,1512529200,2017,12,6,3:00:00,1,BLUFF RES NO.3,66,Central,0.4
17403,1512530100,2017,12,6,3:15:00,1,BLUFF RES NO.3,66,Central,0.2
17404,1512531000,2017,12,6,3:30:00,1,BLUFF RES NO.3,66,Central,0.6
17405,1512531300,2017,12,6,3:35:00,1,BLUFF RES NO.3,66,Central,0.2
17406,1512531900,2017,12,6,3:45:00,1,BLUFF RES NO.3,66,Central,0.2
17407,1512532500,2017,12,6,3:55:00,1,BLUFF RES NO.3,66,Central,0.4
18930,1512533400,2017,12,6,4:10:00,1,BLUFF RES NO.3,66,Central,0.2
18931,1512533700,2017,12,6,4:15:00,1,BLUFF RES NO.3,66,Central,0.2
18932,1512534000,2017,12,6,4:20:00,1,BLUFF RES NO.3,66,Central,0.2
18933,1512534300,2017,12,6,4:25:00,1,BLUFF RES NO.3,66,Central,0.2
18934,1512534600,2017,12,6,4:30:00,1,BLUFF RES NO.3,66,Central,0.4
18935,1512534900,2017,12,6,4:35:00,1,BLUFF RES NO.3,66,Central,0.4
18936,1512535200,2017,12,6,4:40:00,1,BLUFF RES NO.3,66,Central,0.2
18937,1512535800,2017,12,6,4:50:00,1,BLUFF RES NO.3,66,Central,0.2
22702,1512540900,2017,12,6,6:15:00,1,BLUFF RES NO.3,66,Central,0.2
27197,1512549600,2017,12,6,8:40:00,1,BLUFF RES NO.3,66,Central,0.2
27198,1512549900,2017,12,6,8:45:00,1,BLUFF RES NO.3,66,Central,0.4
27199,1512550200,2017,12,6,8:50:00,1,BLUFF RES NO.3,66,Central,0.2
29542,1512551700,2017,12,6,9:15:00,1,BLUFF RES NO.3,66,Central,0.2
29543,1512552000,2017,12,6,9:20:00,1,BLUFF RES NO.3,66,Central,0.2
29544,1512552300,2017,12,6,9:25:00,1,BLUFF RES NO.3,66,Central,0.4
29545,1512553500,2017,12,6,9:45:00,1,BLUFF RES NO.3,66,Central,0.2
29546,1512553800,2017,12,6,9:50:00,1,BLUFF RES NO.3,66,Central,1.4
29547,1512554100,2017,12,6,9:55:00,1,BLUFF RES NO.3,66,Central,1.8
29548,1512554400,2017,12,6,10:00:00,1,BLUFF RES NO.3,66,Central,1.4
29549,1512554700,2017,12,6,10:05:00,1,BLUFF RES NO.3,66,Central,0.8
29550,1512555000,2017,12,6,10:10:00,1,BLUFF RES NO.3,66,Central,0.4
29551,1512555300,2017,12,6,10:15:00,1,BLUFF RES NO.3,66,Central,0.2
32035,1512557100,2017,12,6,10:45:00,1,BLUFF RES NO.3,66,Central,0.2
34695,1512558900,2017,12,6,11:15:00,1,BLUFF RES NO.3,66,Central,0.2
34696,1512559200,2017,12,6,11:20:00,1,BLUFF RES NO.3,66,Central,0.4
34697,1512559800,2017,12,6,11:30:00,1,BLUFF RES NO.3,66,Central,0.2
34698,1512560100,2017,12,6,11:35:00,1,BLUFF RES NO.3,66,Central,0.2
37473,1512562800,2017,12,6,12:20:00,1,BLUFF RES NO.3,66,Central,0.2
37474,1512563700,2017,12,6,12:35:00,1,BLUFF RES NO.3,66,Central,0.4
37475,1512564000,2017,12,6,12:40:00,1,BLUFF RES NO.3,66,Central,0.2
37476,1512564300,2017,12,6,12:45:00,1,BLUFF RES NO.3,66,Central,0.4
40359,1512568800,2017,12,6,14:00:00,1,BLUFF RES NO.3,66,Central,0.4
46488,1512573000,2017,12,6,15:10:00,1,BLUFF RES NO.3,66,Central,0.2
46489,1512573300,2017,12,6,15:15:00,1,BLUFF RES NO.3,66,Central,0.2
46490,1512573600,2017,12,6,15:20:00,1,BLUFF RES NO.3,66,Central,0.4
46491,1512573900,2017,12,6,15:25:00,1,BLUFF RES NO.3,66,Central,0.8
46492,1512574200,2017,12,6,15:30:00,1,BLUFF RES NO.3,66,Central,0.8
46493,1512574500,2017,12,6,15:35:00,1,BLUFF RES NO.3,66,Central,0.2
46494,1512574800,2017,12,6,15:40:00,1,BLUFF RES NO.3,66,Central,0.2
46495,1512575700,2017,12,6,15:55:00,1,BLUFF RES NO.3,66,Central,0.2
46496,1512576000,2017,12,6,16:00:00,1,BLUFF RES NO.3,66,Central,1.4
46497,1512576300,2017,12,6,16:05:00,1,BLUFF RES NO.3,66,Central,0.6
46498,1512576600,2017,12,6,16:10:00,1,BLUFF RES NO.3,66,Central,0.6
46499,1512576900,2017,12,6,16:15:00,1,BLUFF RES NO.3,66,Central,0.2
46500,1512577200,2017,12,6,16:20:00,1,BLUFF RES NO.3,66,Central,0.2
67698,1512597600,2017,12,6,22:00:00,1,BLUFF RES NO.3,66,Central,0
71358,1512606000,2017,12,7,0:20:00,1,BLUFF RES NO.3,66,Central,0.2
71678,1512633900,2017,12,7,8:05:00,1,BLUFF RES NO.3,66,Central,0.2
71679,1512634200,2017,12,7,8:10:00,1,BLUFF RES NO.3,66,Central,0.2
12,1512226800,2017,12,2,15:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
13,1512227100,2017,12,2,15:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14,1512252000,2017,12,2,22:00:00,2,CHATSWORTH RES NO.1,70,Central,0
15,1512325500,2017,12,3,18:25:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16,1512325800,2017,12,3,18:30:00,2,CHATSWORTH RES NO.1,70,Central,0.6
17,1512326100,2017,12,3,18:35:00,2,CHATSWORTH RES NO.1,70,Central,1.6
18,1512326400,2017,12,3,18:40:00,2,CHATSWORTH RES NO.1,70,Central,1.8
19,1512326700,2017,12,3,18:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20,1512338400,2017,12,3,22:00:00,2,CHATSWORTH RES NO.1,70,Central,0
395,1512400800,2017,12,4,15:20:00,2,CHATSWORTH RES NO.1,70,Central,0.4
396,1512401100,2017,12,4,15:25:00,2,CHATSWORTH RES NO.1,70,Central,0.4
397,1512401400,2017,12,4,15:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
398,1512401700,2017,12,4,15:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
399,1512402900,2017,12,4,15:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
400,1512403800,2017,12,4,16:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
401,1512404100,2017,12,4,16:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
491,1512405900,2017,12,4,16:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
492,1512406800,2017,12,4,17:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
681,1512408000,2017,12,4,17:20:00,2,CHATSWORTH RES NO.1,70,Central,0.2
682,1512408900,2017,12,4,17:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1004,1512413700,2017,12,4,18:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1458,1512416100,2017,12,4,19:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1459,1512416400,2017,12,4,19:40:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1460,1512416700,2017,12,4,19:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1461,1512417000,2017,12,4,19:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1462,1512417600,2017,12,4,20:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
1463,1512418200,2017,12,4,20:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
2054,1512420900,2017,12,4,20:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
2055,1512422100,2017,12,4,21:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
2746,1512422400,2017,12,4,21:20:00,2,CHATSWORTH RES NO.1,70,Central,0.2
2747,1512424800,2017,12,4,22:00:00,2,CHATSWORTH RES NO.1,70,Central,0
2748,1512425100,2017,12,4,22:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
3774,1512453300,2017,12,5,5:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
3775,1512454500,2017,12,5,6:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
3877,1512456300,2017,12,5,6:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
3878,1512457500,2017,12,5,7:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
4815,1512478800,2017,12,5,13:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5257,1512485700,2017,12,5,14:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5258,1512486600,2017,12,5,15:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5259,1512486900,2017,12,5,15:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5579,1512487200,2017,12,5,15:20:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5580,1512487800,2017,12,5,15:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5581,1512488100,2017,12,5,15:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5582,1512489000,2017,12,5,15:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
5583,1512489900,2017,12,5,16:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
6051,1512491700,2017,12,5,16:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
6052,1512493500,2017,12,5,17:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
6053,1512494100,2017,12,5,17:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
6054,1512494700,2017,12,5,17:25:00,2,CHATSWORTH RES NO.1,70,Central,0.2
6673,1512496200,2017,12,5,17:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
7522,1512497700,2017,12,5,18:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
7523,1512498300,2017,12,5,18:25:00,2,CHATSWORTH RES NO.1,70,Central,0.6
7524,1512498600,2017,12,5,18:30:00,2,CHATSWORTH RES NO.1,70,Central,0.6
7525,1512498900,2017,12,5,18:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
7526,1512499200,2017,12,5,18:40:00,2,CHATSWORTH RES NO.1,70,Central,0.2
7527,1512499500,2017,12,5,18:45:00,2,CHATSWORTH RES NO.1,70,Central,0.4
7528,1512499800,2017,12,5,18:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
7529,1512500100,2017,12,5,18:55:00,2,CHATSWORTH RES NO.1,70,Central,0.4
7530,1512500400,2017,12,5,19:00:00,2,CHATSWORTH RES NO.1,70,Central,0.8
7531,1512500700,2017,12,5,19:05:00,2,CHATSWORTH RES NO.1,70,Central,1
7532,1512501000,2017,12,5,19:10:00,2,CHATSWORTH RES NO.1,70,Central,0.4
7533,1512501300,2017,12,5,19:15:00,2,CHATSWORTH RES NO.1,70,Central,0.8
7534,1512501600,2017,12,5,19:20:00,2,CHATSWORTH RES NO.1,70,Central,1.8
8685,1512501900,2017,12,5,19:25:00,2,CHATSWORTH RES NO.1,70,Central,0.6
8686,1512502200,2017,12,5,19:30:00,2,CHATSWORTH RES NO.1,70,Central,1
8687,1512502500,2017,12,5,19:35:00,2,CHATSWORTH RES NO.1,70,Central,0.4
8688,1512502800,2017,12,5,19:40:00,2,CHATSWORTH RES NO.1,70,Central,0.2
8689,1512503100,2017,12,5,19:45:00,2,CHATSWORTH RES NO.1,70,Central,0.4
8690,1512503400,2017,12,5,19:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
8691,1512503700,2017,12,5,19:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
8692,1512504000,2017,12,5,20:00:00,2,CHATSWORTH RES NO.1,70,Central,0.6
8693,1512504300,2017,12,5,20:05:00,2,CHATSWORTH RES NO.1,70,Central,0.8
8694,1512504600,2017,12,5,20:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
8695,1512504900,2017,12,5,20:15:00,2,CHATSWORTH RES NO.1,70,Central,1
8696,1512505200,2017,12,5,20:20:00,2,CHATSWORTH RES NO.1,70,Central,0.6
8697,1512505500,2017,12,5,20:25:00,2,CHATSWORTH RES NO.1,70,Central,1.2
10209,1512505800,2017,12,5,20:30:00,2,CHATSWORTH RES NO.1,70,Central,0.4
10210,1512506100,2017,12,5,20:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
10211,1512507300,2017,12,5,20:55:00,2,CHATSWORTH RES NO.1,70,Central,0.4
10212,1512507600,2017,12,5,21:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
10213,1512507900,2017,12,5,21:05:00,2,CHATSWORTH RES NO.1,70,Central,0.2
10214,1512508200,2017,12,5,21:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
10215,1512508500,2017,12,5,21:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
11974,1512508800,2017,12,5,21:20:00,2,CHATSWORTH RES NO.1,70,Central,0.4
11975,1512509100,2017,12,5,21:25:00,2,CHATSWORTH RES NO.1,70,Central,0.8
11976,1512509400,2017,12,5,21:30:00,2,CHATSWORTH RES NO.1,70,Central,1
11977,1512509700,2017,12,5,21:35:00,2,CHATSWORTH RES NO.1,70,Central,0.8
11978,1512510000,2017,12,5,21:40:00,2,CHATSWORTH RES NO.1,70,Central,0.6
11979,1512510300,2017,12,5,21:45:00,2,CHATSWORTH RES NO.1,70,Central,0.6
11980,1512510600,2017,12,5,21:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
11981,1512511200,2017,12,5,22:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
11982,1512511500,2017,12,5,22:05:00,2,CHATSWORTH RES NO.1,70,Central,0.4
11983,1512511800,2017,12,5,22:10:00,2,CHATSWORTH RES NO.1,70,Central,0.4
11984,1512512100,2017,12,5,22:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
11985,1512512700,2017,12,5,22:25:00,2,CHATSWORTH RES NO.1,70,Central,0.2
13948,1512513300,2017,12,5,22:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
13949,1512513600,2017,12,5,22:40:00,2,CHATSWORTH RES NO.1,70,Central,0.2
13950,1512514200,2017,12,5,22:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
13951,1512514500,2017,12,5,22:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14187,1512516300,2017,12,5,23:25:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14188,1512516600,2017,12,5,23:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14189,1512518400,2017,12,6,0:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14190,1512518700,2017,12,6,0:05:00,2,CHATSWORTH RES NO.1,70,Central,0.6
14191,1512519000,2017,12,6,0:10:00,2,CHATSWORTH RES NO.1,70,Central,0.4
14192,1512519300,2017,12,6,0:15:00,2,CHATSWORTH RES NO.1,70,Central,0.4
14193,1512519600,2017,12,6,0:20:00,2,CHATSWORTH RES NO.1,70,Central,0.4
14590,1512519900,2017,12,6,0:25:00,2,CHATSWORTH RES NO.1,70,Central,0.4
14591,1512520200,2017,12,6,0:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14592,1512520500,2017,12,6,0:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14593,1512521100,2017,12,6,0:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14594,1512521400,2017,12,6,0:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14595,1512521700,2017,12,6,0:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14596,1512522000,2017,12,6,1:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
14597,1512522300,2017,12,6,1:05:00,2,CHATSWORTH RES NO.1,70,Central,0.4
15217,1512522900,2017,12,6,1:15:00,2,CHATSWORTH RES NO.1,70,Central,0.6
15218,1512523200,2017,12,6,1:20:00,2,CHATSWORTH RES NO.1,70,Central,0.6
15219,1512523500,2017,12,6,1:25:00,2,CHATSWORTH RES NO.1,70,Central,0.4
15220,1512523800,2017,12,6,1:30:00,2,CHATSWORTH RES NO.1,70,Central,0.4
15221,1512524100,2017,12,6,1:35:00,2,CHATSWORTH RES NO.1,70,Central,0.2
15222,1512524400,2017,12,6,1:40:00,2,CHATSWORTH RES NO.1,70,Central,0.4
15223,1512524700,2017,12,6,1:45:00,2,CHATSWORTH RES NO.1,70,Central,0.6
15224,1512525000,2017,12,6,1:50:00,2,CHATSWORTH RES NO.1,70,Central,0.4
15225,1512525300,2017,12,6,1:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
15226,1512525600,2017,12,6,2:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16170,1512526500,2017,12,6,2:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16171,1512527100,2017,12,6,2:25:00,2,CHATSWORTH RES NO.1,70,Central,0.4
16172,1512527400,2017,12,6,2:30:00,2,CHATSWORTH RES NO.1,70,Central,0.6
16173,1512527700,2017,12,6,2:35:00,2,CHATSWORTH RES NO.1,70,Central,0.4
16174,1512528000,2017,12,6,2:40:00,2,CHATSWORTH RES NO.1,70,Central,0.6
16175,1512528300,2017,12,6,2:45:00,2,CHATSWORTH RES NO.1,70,Central,0.4
16176,1512528600,2017,12,6,2:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16177,1512528900,2017,12,6,2:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16178,1512529200,2017,12,6,3:00:00,2,CHATSWORTH RES NO.1,70,Central,0.2
16179,1512529500,2017,12,6,3:05:00,2,CHATSWORTH RES NO.1,70,Central,0.4
16180,1512529800,2017,12,6,3:10:00,2,CHATSWORTH RES NO.1,70,Central,0.4
16181,1512530100,2017,12,6,3:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
17446,1512531000,2017,12,6,3:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
17447,1512532200,2017,12,6,3:50:00,2,CHATSWORTH RES NO.1,70,Central,0.4
17448,1512532800,2017,12,6,4:00:00,2,CHATSWORTH RES NO.1,70,Central,0.4
17449,1512533400,2017,12,6,4:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
17450,1512533700,2017,12,6,4:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
18981,1512534300,2017,12,6,4:25:00,2,CHATSWORTH RES NO.1,70,Central,0.6
18982,1512534600,2017,12,6,4:30:00,2,CHATSWORTH RES NO.1,70,Central,0.2
18983,1512534900,2017,12,6,4:35:00,2,CHATSWORTH RES NO.1,70,Central,0.4
18984,1512535200,2017,12,6,4:40:00,2,CHATSWORTH RES NO.1,70,Central,0.4
18985,1512535800,2017,12,6,4:50:00,2,CHATSWORTH RES NO.1,70,Central,0.2
18986,1512536100,2017,12,6,4:55:00,2,CHATSWORTH RES NO.1,70,Central,0.2
18987,1512536400,2017,12,6,5:00:00,2,CHATSWORTH RES NO.1,70,Central,0.4
18988,1512536700,2017,12,6,5:05:00,2,CHATSWORTH RES NO.1,70,Central,0.4
18989,1512537000,2017,12,6,5:10:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20706,1512537300,2017,12,6,5:15:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20707,1512537600,2017,12,6,5:20:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20708,1512537900,2017,12,6,5:25:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20709,1512538500,2017,12,6,5:35:00,2,CHATSWORTH RES NO.1,70,Central,0.4
20710,1512538800,2017,12,6,5:40:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20711,1512539100,2017,12,6,5:45:00,2,CHATSWORTH RES NO.1,70,Central,0.2
20712,1512539400,2017,12,6,5:50:00,2,CHATSWORTH RES NO.1,70,Central,0.4
